Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
19:44:20,D0,19.14,73.0,3688.0,1453.0,1078.0,0,593
19:44:21,D0,19.14,73.0,3688.0,1453.0,1078.0,0,594
19:44:21,D0,19.14,73.0,3688.0,1453.0,1078.0,0,595
19:44:22,D0,19.14,73.0,3688.0,1453.0,1078.0,0,596
19:44:22,D0,19.14,73.0,3688.0,1453.0,1078.0,0,597
19:44:23,D0,19.14,73.0,3688.0,1453.0,1078.0,0,598
19:44:23,D0,19.14,73.0,3688.0,1451.0,1076.0,0,599
19:44:24,D0,19.14,73.0,3688.0,1449.0,1078.0,0,600
19:44:24,D0,19.14,73.0,3688.0,1449.0,1078.0,0,601
19:44:25,D0,19.14,73.0,3688.0,1449.0,1078.0,0,602
19:44:25,D0,19.14,73.0,3688.0,1449.0,1078.0,0,603
19:44:26,D0,19.14,73.0,3688.0,1448.0,1076.0,0,604
19:44:26,D0,19.14,73.0,3688.0,1448.0,1076.0,0,605
19:44:27,D0,19.14,73.0,3689.0,1448.0,1078.0,0,606
19:44:28,D0,19.14,73.0,3689.0,1448.0,1078.0,0,607
19:44:28,D0,19.14,73.0,3688.0,1450.0,1077.0,0,608
19:44:29,D0,19.14,73.0,3687.0,1448.0,1075.0,0,609
19:44:29,D0,19.14,73.0,3690.0,1450.0,1077.0,0,610
19:44:30,D0,19.14,73.0,3690.0,1450.0,1077.0,0,611
19:44:30,D0,19.14,73.0,3690.0,1450.0,1077.0,0,612
19:44:31,D0,19.14,73.0,3686.0,1448.0,1078.0,0,613
19:44:31,D0,19.14,73.0,3688.0,1449.0,1078.0,0,614
19:44:32,D0,19.14,73.0,3688.0,1449.0,1078.0,0,615
19:44:32,D0,19.14,73.0,3688.0,1449.0,1079.0,0,616
19:44:33,D0,19.14,73.0,3688.0,1449.0,1079.0,0,617
19:44:33,D0,19.14,73.0,3688.0,1449.0,1079.0,0,618
19:44:34,D0,19.14,73.0,3690.0,1447.0,1077.0,0,619
19:44:34,D0,19.14,73.0,3690.0,1447.0,1077.0,0,620
19:44:35,D0,19.14,73.0,3687.0,1447.0,1076.0,0,621
19:44:36,D0,19.14,73.0,3687.0,1447.0,1076.0,0,622
19:44:36,D0,19.14,73.0,3687.0,1447.0,1076.0,0,623
19:44:37,D0,19.14,73.0,3687.0,1447.0,1076.0,0,624
19:44:37,D0,19.14,73.0,3687.0,1447.0,1076.0,0,625
19:44:38,D0,19.14,73.0,3690.0,1453.0,1077.0,0,626
19:44:38,D0,19.14,73.0,3690.0,1453.0,1077.0,0,627
19:44:39,D0,19.14,73.0,3690.0,1453.0,1077.0,0,628
19:44:39,D0,19.14,73.0,3686.0,1450.0,1076.0,0,629
19:44:40,D0,19.14,73.0,3686.0,1450.0,1076.0,0,630
19:44:40,D0,19.14,73.0,3688.0,1450.0,1077.0,0,631
19:44:41,D0,19.14,73.0,3688.0,1450.0,1077.0,0,632
19:44:42,D0,19.14,73.0,3688.0,1450.0,1077.0,0,633
19:44:42,D0,19.14,73.0,3688.0,1450.0,1077.0,0,634
19:44:43,D0,19.14,73.0,3688.0,1450.0,1077.0,0,635
19:44:43,D0,19.14,73.0,3687.0,1449.0,1076.0,0,636
19:44:44,D0,19.14,73.0,3687.0,1449.0,1076.0,0,637
19:44:44,D0,19.14,73.0,3688.0,1448.0,1078.0,0,638
19:44:45,D0,19.14,73.0,3688.0,1448.0,1078.0,0,639
19:44:45,D0,19.14,73.0,3688.0,1448.0,1078.0,0,640
19:44:46,D0,19.14,73.0,3688.0,1448.0,1078.0,0,641
19:44:46,D0,19.14,73.0,3687.0,1451.0,1077.0,0,642
19:44:47,D0,19.14,73.0,3687.0,1451.0,1077.0,0,643
19:44:48,D0,19.14,73.0,3687.0,1451.0,1077.0,0,644
19:44:49,D0,19.14,73.0,3686.0,1447.0,1078.0,0,645
19:44:49,D0,19.14,73.0,3686.0,1447.0,1078.0,0,646
19:44:50,D0,19.14,73.0,3686.0,1447.0,1078.0,0,647
19:44:50,D0,19.14,73.0,3686.0,1447.0,1078.0,0,648
