Scenario,Temp_Mean,Hum_Mean,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz,AccY_Mean,AccY_Std,AccY_Max,AccY_Min,AccY_RMS,AccY_Skew,AccY_Kurt,AccY_PeakFreq_Hz,AccZ_Mean,AccZ_Std,AccZ_Max,AccZ_Min,AccZ_RMS,AccZ_Skew,AccZ_Kurt,AccZ_PeakFreq_Hz
D2,19.59,72.0,3682.2,0.51,3684.0,3682.0,3682.2,2.534,5.391,0.1,1455.2,1.03,1459.0,1454.0,1455.2,2.617,6.932,0.4,1088.05,1.02,1091.0,1086.0,1088.05,0.739,2.719,0.4
D2,19.59,72.0,3682.35,0.73,3684.0,3682.0,3682.35,1.705,1.071,0.1,1455.25,0.77,1457.0,1454.0,1455.25,1.541,1.439,0.1,1088.2,0.87,1090.0,1086.0,1088.2,0.507,1.756,0.3
D2,19.59,72.0,3682.5,0.87,3684.0,3682.0,3682.5,1.155,-0.667,0.1,1455.5,0.87,1457.0,1455.0,1455.5,1.155,-0.667,0.1,1088.5,0.87,1090.0,1088.0,1088.5,1.155,-0.667,0.1
D2,19.59,72.0,3682.7,0.95,3684.0,3682.0,3682.7,0.629,-1.604,0.1,1455.7,0.95,1457.0,1455.0,1455.7,0.629,-1.604,0.1,1088.7,0.95,1090.0,1088.0,1088.7,0.629,-1.604,0.1
D2,19.59,72.0,3682.9,0.99,3684.0,3682.0,3682.9,0.201,-1.96,0.1,1455.9,0.99,1457.0,1455.0,1455.9,0.201,-1.96,0.1,1088.9,0.99,1090.0,1088.0,1088.9,0.201,-1.96,0.1
D2,19.6,72.0,3683.0,1.14,3685.0,3681.0,3683.0,0.0,-1.521,0.1,1456.15,1.06,1458.0,1455.0,1456.15,-0.051,-1.715,0.1,1088.8,1.17,1090.0,1086.0,1088.8,-0.363,-0.723,0.1
D2,19.6,72.0,3682.9,1.26,3685.0,3681.0,3682.9,-0.111,-1.491,0.1,1456.35,1.01,1458.0,1455.0,1456.35,-0.453,-1.446,0.1,1088.6,1.43,1090.0,1086.0,1088.6,-0.511,-0.925,0.1
D2,19.6,72.0,3683.0,1.26,3685.0,3681.0,3683.0,-0.296,-1.438,0.1,1456.25,1.34,1458.0,1452.0,1456.25,-1.593,2.503,0.1,1088.45,1.56,1090.0,1086.0,1088.45,-0.377,-1.324,0.1
D2,19.6,72.0,3683.2,1.25,3685.0,3681.0,3683.2,-0.69,-1.069,0.3,1456.35,1.28,1458.0,1452.0,1456.35,-1.976,4.128,0.1,1088.25,1.73,1090.0,1086.0,1088.25,-0.214,-1.652,0.1
D2,19.6,72.0,3683.4,1.2,3685.0,3681.0,3683.4,-1.153,-0.213,0.2,1456.45,1.2,1458.0,1452.0,1456.45,-2.466,6.632,0.1,1088.05,1.86,1090.0,1086.0,1088.05,-0.026,-1.853,0.1
D2,19.6,72.0,3683.5,1.16,3685.0,3681.0,3683.5,-1.434,0.519,0.1,1456.45,1.16,1458.0,1452.0,1456.45,-2.66,7.993,0.1,1087.75,1.89,1090.0,1086.0,1087.75,0.273,-1.838,0.1
D2,19.6,72.0,3683.5,1.16,3685.0,3681.0,3683.5,-1.434,0.519,0.1,1456.35,1.15,1458.0,1452.0,1456.35,-2.476,7.419,0.1,1087.45,1.77,1090.0,1086.0,1087.45,0.593,-1.473,0.1
D2,19.6,72.0,3683.5,1.16,3685.0,3681.0,3683.5,-1.434,0.519,0.1,1456.25,1.13,1458.0,1452.0,1456.25,-2.349,7.192,0.1,1087.25,1.58,1090.0,1086.0,1087.25,0.808,-0.924,0.1
D2,19.6,72.0,3683.5,1.16,3685.0,3681.0,3683.5,-1.434,0.519,0.1,1456.15,1.11,1458.0,1452.0,1456.15,-2.284,7.318,0.2,1087.05,1.32,1090.0,1086.0,1087.05,0.947,-0.221,0.1
D2,19.6,72.0,3683.6,1.24,3685.0,3681.0,3683.6,-1.25,0.278,0.2,1455.85,1.24,1458.0,1452.0,1455.85,-1.462,2.781,0.3,1086.75,0.89,1088.0,1086.0,1086.75,0.51,-1.537,0.1
D2,19.6,72.0,3683.8,1.12,3685.0,3681.0,3683.8,-1.51,1.464,0.2,1455.5,1.2,1457.0,1452.0,1455.5,-1.375,1.31,0.1,1086.75,0.83,1088.0,1086.0,1086.75,0.493,-1.372,0.1
D2,19.6,72.0,3684.2,0.68,3685.0,3682.0,3684.2,-1.231,3.121,0.1,1455.2,1.17,1456.0,1452.0,1455.2,-1.15,0.315,0.1,1086.85,0.79,1088.0,1086.0,1086.85,0.273,-1.359,0.1
D2,19.6,72.0,3684.4,0.49,3685.0,3684.0,3684.4,0.408,-1.833,0.1,1455.2,0.98,1456.0,1454.0,1455.2,-0.408,-1.833,0.1,1086.9,0.77,1088.0,1086.0,1086.9,0.172,-1.289,0.1
D2,19.6,72.0,3684.45,0.5,3685.0,3684.0,3684.45,0.201,-1.96,0.1,1455.15,1.06,1457.0,1454.0,1455.15,-0.051,-1.715,0.1,1086.85,0.96,1088.0,1084.0,1086.85,-1.04,1.495,0.1
D2,19.6,72.0,3684.35,0.65,3685.0,3683.0,3684.35,-0.507,-0.706,0.1,1455.05,1.02,1457.0,1454.0,1455.05,0.18,-1.546,0.1,1086.75,1.09,1088.0,1084.0,1086.75,-0.884,0.161,0.1
D2,19.6,72.0,3684.2,0.87,3685.0,3682.0,3684.2,-0.851,-0.114,0.1,1455.1,1.18,1458.0,1454.0,1455.1,0.721,-0.39,0.1,1086.7,1.14,1088.0,1084.0,1086.7,-0.796,-0.289,0.1
D2,19.6,72.0,3684.0,1.1,3685.0,3682.0,3684.0,-0.685,-0.917,0.1,1455.3,1.45,1458.0,1454.0,1455.3,0.742,-0.816,0.1,1086.6,1.11,1088.0,1084.0,1086.6,-0.687,-0.355,0.1
D2,19.6,72.0,3684.1,1.14,3685.0,3682.0,3684.1,-0.811,-0.898,0.1,1455.7,2.03,1460.0,1454.0,1455.7,0.915,-0.494,0.1,1086.4,1.02,1088.0,1084.0,1086.4,-0.577,-0.268,0.1
D2,19.6,72.0,3684.2,1.17,3685.0,3682.0,3684.2,-0.961,-0.788,0.1,1456.1,2.41,1460.0,1454.0,1456.1,0.615,-1.293,0.1,1086.2,0.87,1087.0,1084.0,1086.2,-0.851,-0.114,0.1
D2,19.6,72.0,3684.15,1.15,3685.0,3682.0,3684.15,-0.883,-0.855,0.1,1456.6,2.46,1460.0,1454.0,1456.6,0.243,-1.598,0.1,1086.15,0.85,1087.0,1084.0,1086.15,-0.775,-0.091,0.1
D2,19.6,72.0,3684.25,1.26,3686.0,3682.0,3684.25,-0.628,-0.894,0.1,1456.9,2.3,1460.0,1454.0,1456.9,0.048,-1.463,0.1,1086.25,0.99,1088.0,1084.0,1086.25,-0.21,-0.25,0.1
D2,19.6,72.0,3684.35,1.35,3686.0,3682.0,3684.35,-0.531,-1.015,0.1,1457.2,2.09,1460.0,1454.0,1457.2,-0.101,-1.175,0.1,1086.35,1.11,1088.0,1084.0,1086.35,-0.06,-0.646,0.1
D2,19.6,72.0,3684.45,1.43,3686.0,3682.0,3684.45,-0.514,-1.132,0.1,1457.5,1.8,1460.0,1454.0,1457.5,-0.102,-0.807,0.1,1086.45,1.2,1088.0,1084.0,1086.45,-0.055,-0.985,0.1
D2,19.6,72.0,3684.3,1.62,3686.0,3681.0,3684.3,-0.563,-1.072,0.1,1457.8,1.63,1460.0,1455.0,1457.8,-0.16,-0.837,0.1,1086.3,1.35,1088.0,1083.0,1086.3,-0.31,-0.246,0.1
D2,19.6,72.0,3684.1,1.87,3686.0,3681.0,3684.1,-0.56,-1.28,0.1,1458.1,1.34,1460.0,1455.0,1458.1,-0.058,-0.395,0.2,1086.1,1.64,1088.0,1083.0,1086.1,-0.568,-0.521,0.1
D2,19.6,72.0,3683.95,2.04,3686.0,3681.0,3683.95,-0.501,-1.486,0.1,1458.25,1.13,1460.0,1457.0,1458.25,0.526,-1.133,0.1,1085.85,1.88,1088.0,1083.0,1085.85,-0.416,-1.15,0.1
D2,19.6,72.0,3684.35,2.01,3686.0,3681.0,3684.35,-0.931,-0.873,0.1,1458.35,1.15,1460.0,1457.0,1458.35,0.27,-1.365,0.1,1085.55,2.06,1088.0,1083.0,1085.55,-0.14,-1.568,0.1
D2,19.6,72.0,3684.45,2.06,3686.0,3681.0,3684.45,-0.957,-0.876,0.2,1458.25,1.04,1460.0,1457.0,1458.25,0.281,-1.123,0.1,1085.25,2.19,1088.0,1083.0,1085.25,0.138,-1.726,0.1
D2,19.6,72.0,3684.55,2.11,3686.0,3681.0,3684.55,-0.997,-0.858,0.1,1458.15,0.91,1460.0,1457.0,1458.15,0.099,-1.111,0.1,1084.95,2.27,1088.0,1083.0,1084.95,0.421,-1.684,0.1
D2,19.6,72.0,3684.7,2.15,3686.0,3681.0,3684.7,-1.124,-0.701,0.1,1458.15,0.85,1459.0,1457.0,1458.15,-0.291,-1.565,0.1,1084.6,2.27,1088.0,1083.0,1084.6,0.784,-1.321,0.1
D2,19.6,72.0,3684.7,2.15,3686.0,3681.0,3684.7,-1.124,-0.701,0.1,1458.35,0.79,1459.0,1457.0,1458.35,-0.708,-1.054,0.1,1084.1,2.0,1088.0,1083.0,1084.1,1.368,-0.023,0.1
D2,19.6,72.0,3684.7,2.15,3686.0,3681.0,3684.7,-1.124,-0.701,0.1,1458.45,0.67,1459.0,1457.0,1458.45,-0.819,-0.47,0.1,1083.7,1.52,1088.0,1083.0,1083.7,2.223,3.468,0.1
D2,19.6,72.0,3684.7,2.15,3686.0,3681.0,3684.7,-1.124,-0.701,0.1,1458.55,0.5,1459.0,1458.0,1458.55,-0.201,-1.96,0.1,1083.3,0.56,1085.0,1083.0,1083.3,1.703,1.908,0.1
D2,19.6,72.0,3685.0,2.0,3686.0,3681.0,3685.0,-1.5,0.25,0.1,1458.5,0.5,1459.0,1458.0,1458.5,0.0,-2.0,0.1,1083.3,0.46,1084.0,1083.0,1083.3,0.873,-1.238,0.1
D2,19.6,72.0,3685.5,1.5,3686.0,3681.0,3685.5,-2.667,5.111,0.1,1458.5,0.5,1459.0,1458.0,1458.5,0.0,-2.0,0.1,1083.4,0.49,1084.0,1083.0,1083.4,0.408,-1.833,0.1
D2,19.6,72.0,3686.0,0.0,3686.0,3686.0,3686.0,0.0,0.0,0.0,1458.5,0.5,1459.0,1458.0,1458.5,0.0,-2.0,0.1,1083.5,0.5,1084.0,1083.0,1083.5,0.0,-2.0,0.1
D2,19.6,72.0,3686.0,0.0,3686.0,3686.0,3686.0,0.0,0.0,0.0,1458.4,0.49,1459.0,1458.0,1458.4,0.408,-1.833,0.1,1083.6,0.49,1084.0,1083.0,1083.6,-0.408,-1.833,0.1
D2,19.6,72.0,3685.95,0.22,3686.0,3685.0,3685.95,-4.129,15.053,0.1,1458.2,0.68,1459.0,1456.0,1458.2,-1.231,3.121,0.1,1083.75,0.54,1085.0,1083.0,1083.75,-0.122,-0.344,0.1
D2,19.6,72.0,3685.85,0.36,3686.0,3685.0,3685.85,-1.96,1.843,0.1,1457.9,0.89,1459.0,1456.0,1457.9,-1.085,0.602,0.2,1083.95,0.59,1085.0,1083.0,1083.95,0.011,-0.141,0.2
D2,19.6,72.0,3685.75,0.43,3686.0,3685.0,3685.75,-1.155,-0.667,0.1,1457.6,0.97,1459.0,1456.0,1457.6,-0.777,-0.692,0.1,1084.15,0.57,1085.0,1083.0,1084.15,-0.004,-0.15,0.2
D2,19.6,72.0,3685.6,0.58,3686.0,3684.0,3685.6,-1.15,0.315,0.1,1457.4,0.92,1458.0,1456.0,1457.4,-0.873,-1.238,0.1,1084.4,0.58,1086.0,1084.0,1084.4,1.15,0.315,0.1
D2,19.6,72.0,3685.4,0.73,3686.0,3684.0,3685.4,-0.786,-0.753,0.1,1457.4,0.92,1458.0,1456.0,1457.4,-0.873,-1.238,0.1,1084.6,0.73,1086.0,1084.0,1084.6,0.786,-0.753,0.1
D2,19.6,72.0,3685.2,0.81,3686.0,3684.0,3685.2,-0.38,-1.386,0.1,1457.4,0.92,1458.0,1456.0,1457.4,-0.873,-1.238,0.1,1084.8,0.81,1086.0,1084.0,1084.8,0.38,-1.386,0.1
D2,19.6,72.0,3684.95,0.92,3686.0,3683.0,3684.95,-0.286,-1.061,0.1,1457.35,0.91,1458.0,1456.0,1457.35,-0.746,-1.374,0.1,1084.75,1.18,1086.0,1081.0,1084.75,-1.342,2.575,0.1
D2,19.6,72.0,3684.65,1.01,3686.0,3683.0,3684.65,-0.123,-1.105,0.1,1457.25,0.89,1458.0,1456.0,1457.25,-0.51,-1.537,0.2,1084.45,1.63,1086.0,1081.0,1084.45,-1.164,0.284,0.1
D2,19.6,72.0,3684.35,1.01,3686.0,3683.0,3684.35,0.123,-1.105,0.1,1457.15,0.85,1458.0,1456.0,1457.15,-0.291,-1.565,0.2,1084.15,1.93,1086.0,1081.0,1084.15,-0.796,-0.964,0.1
D2,19.6,72.0,3684.05,0.92,3686.0,3683.0,3684.05,0.286,-1.061,0.1,1457.15,0.91,1459.0,1456.0,1457.15,0.099,-1.111,0.2,1083.9,2.1,1086.0,1081.0,1083.9,-0.487,-1.54,0.1
D2,19.6,72.0,3683.8,0.81,3685.0,3683.0,3683.8,0.38,-1.386,0.1,1457.35,1.01,1459.0,1456.0,1457.35,0.123,-1.105,0.2,1083.65,2.15,1086.0,1081.0,1083.65,-0.176,-1.791,0.1
D2,19.6,72.0,3683.7,0.71,3685.0,3683.0,3683.7,0.511,-0.925,0.1,1457.05,1.63,1459.0,1453.0,1457.05,-1.265,1.209,0.2,1083.85,2.35,1087.0,1081.0,1083.85,-0.12,-1.754,0.1
D2,19.6,72.0,3683.6,0.58,3685.0,3683.0,3683.6,0.363,-0.723,0.1,1456.75,2.02,1459.0,1453.0,1456.75,-1.001,-0.358,0.2,1084.05,2.52,1087.0,1081.0,1084.05,-0.15,-1.805,0.1
D2,19.6,72.0,3683.55,0.5,3684.0,3683.0,3683.55,-0.201,-1.96,0.1,1456.75,2.0,1459.0,1453.0,1456.75,-1.048,-0.232,0.2,1084.0,2.49,1087.0,1081.0,1084.0,-0.117,-1.777,0.1
D2,19.6,72.0,3683.55,0.5,3684.0,3683.0,3683.55,-0.201,-1.96,0.1,1456.65,1.96,1459.0,1453.0,1456.65,-0.987,-0.23,0.2,1083.9,2.43,1087.0,1081.0,1083.9,-0.051,-1.707,0.1
D2,19.6,72.0,3683.55,0.5,3684.0,3683.0,3683.55,-0.201,-1.96,0.1,1456.55,1.91,1459.0,1453.0,1456.55,-0.938,-0.188,0.2,1083.8,2.36,1087.0,1081.0,1083.8,0.011,-1.616,0.1
D2,19.6,72.0,3683.6,0.49,3684.0,3683.0,3683.6,-0.408,-1.833,0.1,1456.5,1.88,1459.0,1453.0,1456.5,-0.919,-0.15,0.2,1083.95,2.25,1087.0,1081.0,1083.95,-0.123,-1.473,0.1
D2,19.6,72.0,3683.75,0.54,3685.0,3683.0,3683.75,-0.122,-0.344,0.1,1456.5,1.88,1459.0,1453.0,1456.5,-0.919,-0.15,0.2,1084.3,2.03,1087.0,1081.0,1084.3,-0.375,-1.063,0.1
D2,19.6,72.0,3683.95,0.59,3685.0,3683.0,3683.95,0.011,-0.141,0.2,1456.5,1.88,1459.0,1453.0,1456.5,-0.919,-0.15,0.2,1084.6,1.71,1087.0,1081.0,1084.6,-0.438,-0.464,0.1
D2,19.6,72.0,3684.15,0.57,3685.0,3683.0,3684.15,-0.004,-0.15,0.2,1456.4,1.8,1459.0,1453.0,1456.4,-1.021,-0.01,0.2,1084.85,1.39,1087.0,1082.0,1084.85,-0.179,-0.039,0.1
D2,19.6,72.0,3684.35,0.48,3685.0,3684.0,3684.35,0.629,-1.604,0.1,1456.2,1.6,1457.0,1453.0,1456.2,-1.5,0.25,0.1,1085.05,1.07,1087.0,1084.0,1085.05,0.877,-0.481,0.1
D2,19.6,72.0,3684.3,0.71,3685.0,3682.0,3684.3,-1.334,2.766,0.1,1456.55,1.2,1457.0,1453.0,1456.55,-2.529,4.599,0.1,1084.85,0.91,1087.0,1084.0,1084.85,1.097,0.553,0.1
D2,19.6,72.0,3684.1,0.99,3685.0,3682.0,3684.1,-1.115,0.244,0.1,1456.85,0.36,1457.0,1456.0,1456.85,-1.96,1.843,0.1,1084.75,0.7,1086.0,1084.0,1084.75,0.386,-0.919,0.1
D2,19.6,72.0,3683.9,1.18,3685.0,3682.0,3683.9,-0.721,-1.011,0.1,1456.75,0.43,1457.0,1456.0,1456.75,-1.155,-0.667,0.1,1084.85,0.79,1086.0,1084.0,1084.85,0.273,-1.359,0.1
D2,19.6,72.0,3683.7,1.31,3685.0,3682.0,3683.7,-0.373,-1.609,0.1,1456.65,0.48,1457.0,1456.0,1456.65,-0.629,-1.604,0.1,1084.95,0.86,1086.0,1084.0,1084.95,0.096,-1.656,0.1
D2,19.6,72.0,3683.5,1.4,3685.0,3682.0,3683.5,-0.055,-1.866,0.1,1456.55,0.5,1457.0,1456.0,1456.55,-0.201,-1.96,0.1,1085.05,0.92,1086.0,1084.0,1085.05,-0.099,-1.813,0.1
D2,19.6,72.0,3683.3,1.45,3685.0,3682.0,3683.3,0.253,-1.894,0.1,1456.45,0.5,1457.0,1456.0,1456.45,0.201,-1.96,0.1,1085.15,0.96,1086.0,1084.0,1085.15,-0.303,-1.853,0.1
D2,19.6,72.0,3683.2,1.47,3685.0,3682.0,3683.2,0.408,-1.833,0.1,1456.3,0.56,1457.0,1455.0,1456.3,-0.035,-0.589,0.1,1085.3,0.95,1086.0,1084.0,1085.3,-0.629,-1.604,0.1
D2,19.6,72.0,3683.2,1.47,3685.0,3682.0,3683.2,0.408,-1.833,0.1,1456.1,0.62,1457.0,1455.0,1456.1,-0.074,-0.477,0.2,1085.5,0.87,1086.0,1084.0,1085.5,-1.155,-0.667,0.1
D2,19.6,72.0,3682.9,1.37,3685.0,3682.0,3682.9,0.873,-1.238,0.1,1456.2,0.81,1458.0,1455.0,1456.2,0.739,0.267,0.2,1085.4,1.07,1086.0,1083.0,1085.4,-1.341,0.071,0.1
D2,19.6,72.0,3682.6,1.2,3685.0,3682.0,3682.6,1.5,0.25,0.3,1456.3,0.95,1458.0,1455.0,1456.3,0.753,-0.445,0.2,1085.3,1.23,1086.0,1083.0,1085.3,-1.232,-0.404,0.1
D2,19.6,72.0,3682.45,1.07,3685.0,3682.0,3682.45,1.96,1.843,0.1,1456.45,1.07,1458.0,1455.0,1456.45,0.496,-1.164,0.1,1085.1,1.37,1086.0,1083.0,1085.1,-0.873,-1.238,0.1
D2,19.6,72.0,3682.6,1.2,3685.0,3682.0,3682.6,1.5,0.25,0.2,1456.6,1.11,1458.0,1455.0,1456.6,0.183,-1.447,0.1,1084.8,1.47,1086.0,1083.0,1084.8,-0.408,-1.833,0.1
D2,19.6,72.0,3682.9,1.37,3685.0,3682.0,3682.9,0.873,-1.238,0.2,1456.7,1.1,1458.0,1455.0,1456.7,-0.063,-1.403,0.1,1084.5,1.5,1086.0,1083.0,1084.5,0.0,-2.0,0.1
D2,19.6,72.0,3682.9,1.37,3685.0,3682.0,3682.9,0.873,-1.238,0.2,1456.5,1.36,1458.0,1454.0,1456.5,-0.358,-1.112,0.1,1084.4,1.43,1086.0,1083.0,1084.4,0.099,-1.905,0.1
D2,19.6,72.0,3683.3,1.62,3686.0,3682.0,3683.3,0.504,-1.6,0.4,1456.3,1.55,1458.0,1454.0,1456.3,-0.266,-1.453,0.1,1084.7,1.95,1089.0,1083.0,1084.7,0.828,-0.298,0.1
D2,19.6,72.0,3683.7,1.73,3686.0,3682.0,3683.7,0.122,-1.827,0.1,1456.1,1.7,1458.0,1454.0,1456.1,-0.095,-1.717,0.1,1085.0,2.32,1089.0,1083.0,1085.0,0.717,-0.963,0.1
D2,19.6,72.0,3683.95,1.8,3686.0,3682.0,3683.95,-0.079,-1.852,0.1,1455.95,1.8,1458.0,1454.0,1455.95,0.023,-1.84,0.1,1085.3,2.61,1089.0,1083.0,1085.3,0.515,-1.485,0.1
D2,19.6,72.0,3683.85,1.77,3686.0,3682.0,3683.85,0.065,-1.779,0.1,1456.15,1.8,1458.0,1454.0,1456.15,-0.277,-1.773,0.1,1085.2,2.6,1089.0,1083.0,1085.2,0.634,-1.375,0.1
D2,19.6,72.0,3684.05,1.66,3686.0,3682.0,3684.05,-0.145,-1.59,0.1,1456.05,1.72,1458.0,1454.0,1456.05,-0.255,-1.738,0.1,1085.4,2.5,1089.0,1083.0,1085.4,0.542,-1.365,0.1
D2,19.6,72.0,3684.05,1.66,3686.0,3682.0,3684.05,-0.145,-1.59,0.1,1455.95,1.63,1458.0,1454.0,1455.95,-0.268,-1.719,0.1,1085.5,2.42,1089.0,1083.0,1085.5,0.551,-1.327,0.1
D2,19.6,72.0,3683.95,1.8,3686.0,3681.0,3683.95,-0.284,-1.419,0.1,1455.45,1.69,1458.0,1453.0,1455.45,-0.039,-1.756,0.2,1086.0,2.37,1089.0,1083.0,1086.0,0.181,-1.597,0.1
D2,19.6,72.0,3683.7,1.95,3686.0,3681.0,3683.7,-0.14,-1.555,0.1,1455.0,1.67,1457.0,1453.0,1455.0,0.256,-1.724,0.2,1086.5,2.2,1089.0,1083.0,1086.5,-0.14,-1.59,0.2
D2,19.6,72.0,3683.3,2.05,3686.0,3681.0,3683.3,0.218,-1.592,0.1,1454.6,1.62,1457.0,1453.0,1454.6,0.66,-1.282,0.1,1087.0,1.9,1089.0,1084.0,1087.0,-0.351,-1.611,0.2
D2,19.6,72.0,3683.2,2.14,3686.0,3681.0,3683.2,0.232,-1.649,0.1,1454.5,1.69,1457.0,1453.0,1454.5,0.686,-1.306,0.1,1087.3,1.79,1089.0,1084.0,1087.3,-0.768,-1.053,0.1
D2,19.6,72.0,3683.0,1.95,3686.0,3681.0,3683.0,0.324,-1.407,0.1,1454.6,1.69,1457.0,1453.0,1454.6,0.517,-1.437,0.1,1086.9,1.81,1089.0,1084.0,1086.9,-0.354,-1.572,0.2
D2,19.6,72.0,3682.8,1.72,3686.0,3681.0,3682.8,0.311,-1.225,0.1,1454.7,1.68,1457.0,1453.0,1454.7,0.352,-1.51,0.1,1086.5,1.75,1089.0,1084.0,1086.5,0.0,-1.725,0.2
D2,19.6,72.0,3682.6,1.43,3684.0,3681.0,3682.6,-0.099,-1.905,0.1,1454.8,1.66,1457.0,1453.0,1454.8,0.188,-1.526,0.1,1086.1,1.58,1088.0,1084.0,1086.1,0.293,-1.727,0.1
D2,19.6,72.0,3682.6,1.43,3684.0,3681.0,3682.6,-0.099,-1.905,0.1,1454.6,1.5,1457.0,1453.0,1454.6,0.344,-1.153,0.1,1086.1,1.58,1088.0,1084.0,1086.1,0.293,-1.727,0.1
D2,19.6,72.0,3682.65,1.49,3685.0,3681.0,3682.65,-0.021,-1.79,0.1,1454.4,1.28,1457.0,1453.0,1454.4,0.366,-0.706,0.1,1086.05,1.63,1088.0,1084.0,1086.05,0.268,-1.719,0.1
D2,19.6,72.0,3682.95,1.63,3685.0,3681.0,3682.95,-0.268,-1.719,0.1,1454.2,0.98,1455.0,1453.0,1454.2,-0.408,-1.833,0.1,1086.05,1.63,1088.0,1084.0,1086.05,0.268,-1.719,0.1
D2,19.6,72.0,3683.35,1.59,3685.0,3681.0,3683.35,-0.659,-1.265,0.1,1454.4,0.92,1455.0,1453.0,1454.4,-0.873,-1.238,0.1,1085.65,1.59,1088.0,1084.0,1085.65,0.659,-1.265,0.1
D2,19.6,72.0,3683.75,1.44,3685.0,3681.0,3683.75,-1.15,-0.179,0.1,1454.6,0.8,1455.0,1453.0,1454.6,-1.5,0.25,0.1,1085.25,1.44,1088.0,1084.0,1085.25,1.15,-0.179,0.1
D2,19.6,72.0,3684.15,1.15,3685.0,3681.0,3684.15,-1.864,2.72,0.1,1454.8,0.6,1455.0,1453.0,1454.8,-2.667,5.111,0.1,1084.85,1.15,1088.0,1084.0,1084.85,1.864,2.72,0.1
D2,19.6,72.0,3684.55,0.5,3685.0,3684.0,3684.55,-0.201,-1.96,0.1,1455.0,0.0,1455.0,1455.0,1455.0,0.0,0.0,0.0,1084.45,0.5,1085.0,1084.0,1084.45,0.201,-1.96,0.1
D2,19.6,72.0,3684.65,0.48,3685.0,3684.0,3684.65,-0.629,-1.604,0.1,1455.0,0.0,1455.0,1455.0,1455.0,0.0,0.0,0.0,1084.35,0.48,1085.0,1084.0,1084.35,0.629,-1.604,0.1
D2,19.6,72.0,3684.75,0.43,3685.0,3684.0,3684.75,-1.155,-0.667,0.1,1455.0,0.0,1455.0,1455.0,1455.0,0.0,0.0,0.0,1084.25,0.43,1085.0,1084.0,1084.25,1.155,-0.667,0.1
D2,19.6,72.0,3684.85,0.36,3685.0,3684.0,3684.85,-1.96,1.843,0.1,1455.0,0.0,1455.0,1455.0,1455.0,0.0,0.0,0.0,1084.15,0.36,1085.0,1084.0,1084.15,1.96,1.843,0.1
D2,19.6,72.0,3684.85,0.48,3685.0,3683.0,3684.85,-3.173,8.829,0.1,1455.05,0.22,1456.0,1455.0,1455.05,4.129,15.053,0.3,1084.2,0.68,1087.0,1084.0,1084.2,3.577,11.628,0.1
D2,19.6,72.0,3684.7,0.71,3685.0,3683.0,3684.7,-1.96,1.843,0.1,1455.15,0.36,1456.0,1455.0,1455.15,1.96,1.843,0.1,1084.45,1.07,1087.0,1084.0,1084.45,1.96,1.843,0.1
D2,19.61,72.0,3684.5,0.87,3685.0,3683.0,3684.5,-1.155,-0.667,0.1,1455.25,0.43,1456.0,1455.0,1455.25,1.155,-0.667,0.1,1084.75,1.3,1087.0,1084.0,1084.75,1.155,-0.667,0.1
D2,19.61,72.0,3684.3,0.95,3685.0,3683.0,3684.3,-0.629,-1.604,0.1,1455.35,0.48,1456.0,1455.0,1455.35,0.629,-1.604,0.1,1085.05,1.43,1087.0,1084.0,1085.05,0.629,-1.604,0.1
D2,19.61,72.0,3684.1,0.99,3685.0,3683.0,3684.1,-0.201,-1.96,0.1,1455.45,0.5,1456.0,1455.0,1455.45,0.201,-1.96,0.1,1085.35,1.49,1087.0,1084.0,1085.35,0.201,-1.96,0.1
D2,19.62,72.0,3683.9,0.99,3685.0,3683.0,3683.9,0.201,-1.96,0.1,1455.55,0.5,1456.0,1455.0,1455.55,-0.201,-1.96,0.1,1085.65,1.49,1087.0,1084.0,1085.65,-0.201,-1.96,0.1
D2,19.62,72.0,3683.7,0.95,3685.0,3683.0,3683.7,0.629,-1.604,0.1,1455.65,0.48,1456.0,1455.0,1455.65,-0.629,-1.604,0.1,1085.95,1.43,1087.0,1084.0,1085.95,-0.629,-1.604,0.1
D2,19.62,72.0,3683.5,0.87,3685.0,3683.0,3683.5,1.155,-0.667,0.1,1455.75,0.43,1456.0,1455.0,1455.75,-1.155,-0.667,0.1,1086.25,1.3,1087.0,1084.0,1086.25,-1.155,-0.667,0.1
D2,19.63,72.0,3683.4,0.73,3685.0,3683.0,3683.4,1.482,0.481,0.1,1455.45,1.2,1456.0,1452.0,1455.45,-2.294,3.797,0.1,1086.45,1.07,1087.0,1084.0,1086.45,-1.7,1.16,0.1
D2,19.63,72.0,3683.3,0.56,3685.0,3683.0,3683.3,1.703,1.908,0.1,1455.15,1.59,1456.0,1452.0,1455.15,-1.441,0.144,0.1,1086.65,0.73,1087.0,1084.0,1086.65,-2.488,6.03,0.1
D2,19.63,72.0,3683.3,0.46,3684.0,3683.0,3683.3,0.873,-1.238,0.1,1454.8,1.83,1456.0,1452.0,1454.8,-0.873,-1.238,0.1,1086.7,0.46,1087.0,1086.0,1086.7,-0.873,-1.238,0.1
